Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Cód. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Contínua do Enade;Conceito Enade;Obs:
2013;23;ENFERMAGEM;1643;FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA;FAT;Privada sem fins lucrativos;Faculdade;2910800;FEIRA DE SANTANA;BA;NORDESTE;1;107044;111;61;44,8410;2,3641;53,7164;2,2765;2,2984;3;
2013;23;ENFERMAGEM;1645;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ;FTC;Privada com fins lucrativos;Faculdade;2918001;JEQUIE;BA;NORDESTE;1;58813;91;80;42,3225;1,9740;50,3700;1,9302;1,9411;2;
2013;23;ENFERMAGEM;1647;FACULDADE DE ENSINO E CULTURA DO CEARÁ;FAECE;Privada sem fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;109576;61;54;49,0852;3,0216;54,6648;2,3747;2,5364;3;
2013;23;ENFERMAGEM;1656;INSTITUTO DE ENSINO SUPERIOR DE TERESINA;IEST;Privada sem fins lucrativos;Faculdade;2211001;TERESINA;PI;NORDESTE;1;109574;65;52;44,8192;2,3607;48,9154;1,7797;1,9249;2;
2013;23;ENFERMAGEM;1658;FACULDADE INTEGRADA DA GRANDE FORTALEZA;FGF;Privada com fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;71267;54;53;40,5189;1,6946;54,9641;2,4056;2,2279;3;
2013;23;ENFERMAGEM;1659;FACULDADE ESTÁCIO DE SÁ DE OURINHOS;FAESO;Privada com fins lucrativos;Faculdade;3534708;OURINHOS;SP;SUDESTE;1;74920;1;0;.;.;.;.;.;SC;
2013;23;ENFERMAGEM;1664;FACULDADE DA SAÚDE E ECOLOGIA HUMANA;FASEH;Privada com fins lucrativos;Faculdade;3171204;VESPASIANO;MG;SUDESTE;1;50823;30;28;37,6000;1,2424;51,5429;2,0516;1,8493;2;
2013;23;ENFERMAGEM;1672;INSTITUTO ESPERANÇA DE ENSINO SUPERIOR;IESPES;Privada sem fins lucrativos;Faculdade;1506807;SANTAREM;PA;NORTE;1;104534;140;136;43,5485;2,1639;46,4934;1,5290;1,6877;2;
2013;23;ENFERMAGEM;1676;FACULDADE SÃO MIGUEL;FACULDADE SÃO MIGUEL;Privada com fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;79840;179;161;38,6478;1,4047;45,7839;1,4556;1,4429;2;
2013;23;ENFERMAGEM;1694;ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI;ESUCRI;Privada com fins lucrativos;Faculdade;4204608;CRICIUMA;SC;SUL;1;80214;55;52;48,7154;2,9643;57,6135;2,6798;2,7509;3;
2013;23;ENFERMAGEM;1703;INSTITUTO DE ENSINO SUPERIOR DE RIO VERDE;IESRIVER;Privada sem fins lucrativos;Faculdade;5218805;RIO VERDE;GO;CENTRO-OESTE;1;69060;40;37;43,7189;2,1903;46,9541;1,5767;1,7301;2;
2013;23;ENFERMAGEM;1708;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;IPESU;Privada sem fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;109578;41;38;38,0132;1,3064;45,7947;1,4567;1,4191;2;
2013;23;ENFERMAGEM;1709;FACULDADE INTEGRADA DE PERNAMBUCO;FACIPE;Privada com fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;118710;142;139;37,5252;1,2308;41,6475;1,0275;1,0783;2;
2013;23;ENFERMAGEM;1716;FACULDADE UNIÃO DAS AMÉRICAS;;Privada com fins lucrativos;Faculdade;4108304;FOZ DO IGUACU;PR;SUL;1;47852;27;25;37,1120;1,1668;42,8640;1,1534;1,1568;2;
2013;23;ENFERMAGEM;1717;FACULDADE DE IMPERATRIZ;FACIMP;Privada com fins lucrativos;Faculdade;2105302;IMPERATRIZ;MA;NORDESTE;1;68949;69;68;42,1515;1,9475;44,5221;1,3250;1,4806;2;
2013;23;ENFERMAGEM;1718;FACULDADE NOBRE DE FEIRA DE SANTANA;FAN;Privada com fins lucrativos;Faculdade;2910800;FEIRA DE SANTANA;BA;NORDESTE;1;80328;76;29;51,2517;3,3572;65,2103;3,4660;3,4388;4;
2013;23;ENFERMAGEM;1728;FACULDADE INTERAMERICANA DE PORTO VELHO;UNIRON;Privada com fins lucrativos;Faculdade;1100205;PORTO VELHO;RO;NORTE;1;118774;73;71;39,7085;1,5690;44,7338;1,3469;1,4024;2;
2013;23;ENFERMAGEM;1734;FACULDADE INTEGRAL DIFERENCIAL;FACID;Privada com fins lucrativos;Faculdade;2211001;TERESINA;PI;NORDESTE;1;71161;39;39;52,0769;3,4851;55,9385;2,5065;2,7511;3;
2013;23;ENFERMAGEM;1735;FACULDADE DE CIÊNCIAS APLICADAS DOUTOR LEÃO SAMPAIO;FLS;Privada com fins lucrativos;Faculdade;2307304;JUAZEIRO DO NORTE;CE;NORDESTE;1;90529;65;58;46,9293;2,6876;57,3172;2,6491;2,6588;3;
2013;23;ENFERMAGEM;1753;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA;FACENE;Privada com fins lucrativos;Faculdade;2507507;JOAO PESSOA;PB;NORDESTE;1;48022;142;139;42,2511;1,9629;47,2950;1,6120;1,6997;2;
2013;23;ENFERMAGEM;1758;FACULDADE INDEPENDENTE DO NORDESTE;FAINOR;Privada com fins lucrativos;Faculdade;2933307;VITORIA DA CONQUISTA;BA;NORDESTE;1;118754;92;91;43,6407;2,1782;57,1495;2,6318;2,5184;3;
2013;23;ENFERMAGEM;1772;FACULDADE NORDESTE;FANOR;Privada com fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;106820;38;28;48,4143;2,9177;58,8750;2,8104;2,8372;3;
2013;23;ENFERMAGEM;1775;CENTRO UNIVERSITÁRIO DO VALE DO IPOJUCA;UNIVIP;Privada com fins lucrativos;Centro Universitário;2604106;CARUARU;PE;NORDESTE;1;99849;84;78;48,0577;2,8624;56,3141;2,5453;2,6246;3;
2013;23;ENFERMAGEM;1785;FACULDADE DE COLIDER;FACIDER;Privada sem fins lucrativos;Faculdade;5103205;COLIDER;MT;CENTRO-OESTE;1;98760;6;6;36,2333;1,0307;43,5333;1,2227;1,1747;2;
2013;23;ENFERMAGEM;1790;FACULDADE DO SUL DA BAHIA;ISESB;Privada sem fins lucrativos;Faculdade;2931350;TEIXEIRA DE FREITAS;BA;NORDESTE;1;105906;40;33;40,8788;1,7503;42,1788;1,0825;1,2495;2;
2013;23;ENFERMAGEM;1814;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DE DIAMANTINO;UNED;Privada com fins lucrativos;Faculdade;5103502;DIAMANTINO;MT;CENTRO-OESTE;1;90004;28;27;47,4815;2,7732;46,6778;1,5481;1,8544;2;
2013;23;ENFERMAGEM;1815;FACULDADE DO INSTITUTO BRASIL;FIBRA;Privada com fins lucrativos;Faculdade;5201108;ANAPOLIS;GO;CENTRO-OESTE;1;107627;31;25;43,5720;2,1675;45,9560;1,4734;1,6469;2;
2013;23;ENFERMAGEM;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Privada com fins lucrativos;Faculdade;3106200;BELO HORIZONTE;MG;SUDESTE;1;83918;109;87;45,5103;2,4678;52,8299;2,1848;2,2555;3;
2013;23;ENFERMAGEM;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Privada sem fins lucrativos;Centro Universitário;3549102;SAO JOAO DA BOA VISTA;SP;SUDESTE;1;49006;35;33;45,1394;2,4103;50,0424;1,8963;2,0248;3;
2013;23;ENFERMAGEM;1846;CENTRO UNIVERSITÁRIO DE LINS;UNILINS;Privada sem fins lucrativos;Centro Universitário;3527108;LINS;SP;SUDESTE;1;85252;7;5;43,9000;2,2183;48,6600;1,7532;1,8695;2;
2013;23;ENFERMAGEM;1879;FACULDADE EDUCACIONAL DE ARAUCÁRIA;FACEAR;Privada com fins lucrativos;Faculdade;4101804;ARAUCARIA;PR;SUL;1;109541;23;22;46,1500;2,5669;58,7318;2,7955;2,7384;3;
2013;23;ENFERMAGEM;1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE;FAS;Privada com fins lucrativos;Faculdade;2919207;LAURO DE FREITAS;BA;NORDESTE;1;109309;55;55;42,8345;2,0533;58,8182;2,8045;2,6167;3;
2013;23;ENFERMAGEM;1906;INSTITUTO DE ENSINO SUPERIOR MATERDEI;IES-MATERDEI;Privada com fins lucrativos;Faculdade;1302603;MANAUS;AM;NORTE;1;51218;24;24;39,0292;1,4638;46,3125;1,5103;1,4987;2;
2013;23;ENFERMAGEM;1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Privada com fins lucrativos;Faculdade;1100049;CACOAL;RO;NORTE;1;51270;41;40;38,1275;1,3241;54,6475;2,3729;2,1107;3;
2013;23;ENFERMAGEM;1939;INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL;INESUL;Privada com fins lucrativos;Faculdade;4113700;LONDRINA;PR;SUL;1;90691;25;24;43,5125;2,1583;49,6500;1,8557;1,9313;2;
2013;23;ENFERMAGEM;1945;FACULDADE DE SORRISO;FAIS;Privada com fins lucrativos;Faculdade;5107925;SORRISO;MT;CENTRO-OESTE;1;116428;18;17;43,6118;2,1737;55,4000;2,4507;2,3815;3;
2013;23;ENFERMAGEM;1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA;ITCSAS/CENSA;Privada sem fins lucrativos;Faculdade;3301009;CAMPOS DO GOYTACAZES;RJ;SUDESTE;1;117465;20;12;53,5333;3,7107;59,2750;2,8518;3,0665;4;
2013;23;ENFERMAGEM;1978;FACULDADE METROPOLITANA DA GRANDE FORTALEZA;FAMETRO;Privada com fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;86392;171;158;43,3595;2,1346;56,9854;2,6148;2,4948;3;
2013;23;ENFERMAGEM;1986;FACULDADE ESTÁCIO DE SÁ DE JUIZ DE FORA;FESJF;Privada com fins lucrativos;Faculdade;3136702;JUIZ DE FORA;MG;SUDESTE;1;71475;18;18;41,7389;1,8836;48,1556;1,7010;1,7467;2;
2013;23;ENFERMAGEM;2005;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;FACISAS;Privada com fins lucrativos;Faculdade;5107909;SINOP;MT;CENTRO-OESTE;1;118888;24;24;38,6000;1,3973;56,1000;2,5232;2,2417;3;
2013;23;ENFERMAGEM;2009;FACULDADE DE TAQUARITINGA;FTGA;Privada sem fins lucrativos;Faculdade;3553708;TAQUARITINGA;SP;SUDESTE;1;58870;6;6;40,1667;1,6400;44,0667;1,2779;1,3684;2;
2013;23;ENFERMAGEM;2023;FACULDADE DE GUANAMBI;;Privada com fins lucrativos;Faculdade;2911709;GUANAMBI;BA;NORDESTE;1;80124;75;71;43,6958;2,1867;49,4549;1,8355;1,9233;2;
2013;23;ENFERMAGEM;2027;FACULDADE DE CAMPINA GRANDE;FAC-CG;Privada com fins lucrativos;Faculdade;2504009;CAMPINA GRANDE;PB;NORDESTE;1;71396;16;16;32,8688;0,5095;31,7188;0,0000;0,1274;1;
2013;23;ENFERMAGEM;2043;FACULDADE VALE DO SALGADO;FVS;Privada com fins lucrativos;Faculdade;2305407;ICO;CE;NORDESTE;1;120418;41;41;41,9390;1,9146;54,2415;2,3308;2,2268;3;
2013;23;ENFERMAGEM;2056;FACULDADE DA ALTA PAULISTA;FAP;Privada com fins lucrativos;Faculdade;3555000;TUPA;SP;SUDESTE;1;59743;30;27;46,3852;2,6033;50,1556;1,9080;2,0818;3;
2013;23;ENFERMAGEM;2076;FACULDADE REGIONAL DA BAHIA;FARB;Privada com fins lucrativos;Faculdade;2927408;SALVADOR;BA;NORDESTE;1;98339;31;27;45,1333;2,4094;52,5667;2,1575;2,2205;3;
2013;23;ENFERMAGEM;2082;FACULDADE DE CIÊNCIAS MÉDICAS DA PARAÍBA;FCM-PB;Privada com fins lucrativos;Faculdade;2507507;JOAO PESSOA;PB;NORDESTE;1;110584;23;22;49,0545;3,0169;50,6500;1,9592;2,2236;3;
2013;23;ENFERMAGEM;2086;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;Privada sem fins lucrativos;Faculdade;4108304;FOZ DO IGUACU;PR;SUL;1;117790;21;21;41,6048;1,8628;48,7095;1,7583;1,7845;2;
2013;23;ENFERMAGEM;2111;INSTITUTO SUPERIOR DE TEOLOGIA APLICADA;INTA;Privada sem fins lucrativos;Faculdade;2312908;SOBRAL;CE;NORDESTE;1;108690;168;154;50,6714;3,2673;50,4935;1,9430;2,2741;3;
2013;23;ENFERMAGEM;2122;Estácio FASE - Faculdade Estácio de Sergipe;Estácio FASE;Privada com fins lucrativos;Faculdade;2800308;ARACAJU;SE;NORDESTE;1;118882;17;15;39,8600;1,5925;48,9533;1,7836;1,7358;2;
2013;23;ENFERMAGEM;2132;FACULDADE BARÃO DO RIO BRANCO;FAB;Privada com fins lucrativos;Faculdade;1200401;RIO BRANCO;AC;NORTE;1;98738;121;109;42,1963;1,9544;49,0505;1,7936;1,8338;2;
2013;23;ENFERMAGEM;2135;FACULDADE CATÓLICA RAINHA DO SERTÃO;FCRS;Privada sem fins lucrativos;Faculdade;2311306;QUIXADA;CE;NORDESTE;1;68998;60;58;48,1448;2,8759;49,8310;1,8744;2,1248;3;
2013;23;ENFERMAGEM;2147;FACULDADE METROPOLITANA DE MANAUS;FAMETRO;Privada com fins lucrativos;Faculdade;1302603;MANAUS;AM;NORTE;1;104478;48;46;39,9696;1,6095;46,2804;1,5070;1,5326;2;
2013;23;ENFERMAGEM;2149;FACULDADE MATO GROSSO DO SUL;FACSUL;Privada sem fins lucrativos;Faculdade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;1107133;19;18;45,9833;2,5411;52,6611;2,1673;2,2607;3;
2013;23;ENFERMAGEM;2158;FACULDADE SANTA MARIA;FSM;Privada com fins lucrativos;Faculdade;2503704;CAJAZEIRAS;PB;NORDESTE;1;54975;53;51;43,4353;2,1464;50,6176;1,9558;2,0035;3;
2013;23;ENFERMAGEM;2175;FACULDADE METROPOLITANA DE BLUMENAU;FAMEBLU;Privada com fins lucrativos;Faculdade;4202404;BLUMENAU;SC;SUL;1;117775;17;15;47,4467;2,7678;55,7800;2,4901;2,5595;3;
2013;23;ENFERMAGEM;2189;FACULDADE DO MARANHÃO;FACAM-MA;Privada com fins lucrativos;Faculdade;2111300;SAO LUIS;MA;NORDESTE;1;98061;136;125;49,1936;3,0384;48,0176;1,6867;2,0247;3;
2013;23;ENFERMAGEM;2242;FACULDADE DO RECIFE;FAREC;Privada sem fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;5000317;60;58;37,8707;1,2843;44,2672;1,2986;1,2951;2;
2013;23;ENFERMAGEM;2271;FACULDADE PITÁGORAS DE IPATINGA;FPI;Privada com fins lucrativos;Faculdade;3131307;IPATINGA;MG;SUDESTE;1;88484;48;34;44,0324;2,2389;50,4853;1,9421;2,0163;3;
2013;23;ENFERMAGEM;2336;FACULDADE MONTES BELOS;FMB;Privada com fins lucrativos;Faculdade;5220108;SAO LUIS DE MONTES BELOS;GO;CENTRO-OESTE;1;88918;47;38;43,6684;2,1825;46,3184;1,5109;1,6788;2;
2013;23;ENFERMAGEM;2341;FACULDADE DA ALDEIA DE CARAPICUÍBA;FALC;Privada com fins lucrativos;Faculdade;3510609;CARAPICUIBA;SP;SUDESTE;1;5000222;50;43;38,3814;1,3634;44,3279;1,3049;1,3195;2;
2013;23;ENFERMAGEM;2362;FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE;FCM;Privada com fins lucrativos;Faculdade;2504009;CAMPINA GRANDE;PB;NORDESTE;1;80865;22;20;39,4300;1,5259;54,1300;2,3193;2,1210;3;
2013;23;ENFERMAGEM;2409;FACULDADE ASCES;ASCES;Privada sem fins lucrativos;Faculdade;2604106;CARUARU;PE;NORDESTE;1;89994;85;81;48,6728;2,9577;58,7901;2,8016;2,8406;3;
2013;23;ENFERMAGEM;2420;FACULDADE PARANAENSE;FAPAR;Privada sem fins lucrativos;Faculdade;4106902;CURITIBA;PR;SUL;1;1069967;37;36;42,2056;1,9559;52,8972;2,1917;2,1328;3;
2013;23;ENFERMAGEM;2428;FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS;FACICA;Privada com fins lucrativos;Faculdade;3111606;CAMPOS GERAIS;MG;SUDESTE;1;71029;34;33;45,5939;2,4808;50,8848;1,9835;2,1078;3;
2013;23;ENFERMAGEM;2437;FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS;PIT TEIXEIRA;Privada com fins lucrativos;Faculdade;2931350;TEIXEIRA DE FREITAS;BA;NORDESTE;1;73517;23;22;40,1909;1,6438;42,7182;1,1383;1,2647;2;
2013;23;ENFERMAGEM;2440;FACULDADE CIDADE DE JOÃO PINHEIRO;FCJP;Privada sem fins lucrativos;Faculdade;3136306;JOAO PINHEIRO;MG;SUDESTE;1;56496;12;11;51,6909;3,4253;50,7182;1,9662;2,3310;3;
2013;23;ENFERMAGEM;2474;FACULDADE MARIA MILZA;FAMAM;Privada com fins lucrativos;Faculdade;2909802;CRUZ DAS ALMAS;BA;NORDESTE;1;71095;61;57;49,1544;3,0323;59,4333;2,8681;2,9092;3;
2013;23;ENFERMAGEM;2501;FACULDADE ESTÁCIO DE SÁ DE GOIÁS;FESGO;Privada com fins lucrativos;Faculdade;5208707;GOIANIA;GO;CENTRO-OESTE;1;91031;77;54;35,0389;0,8457;38,7815;0,7309;0,7596;1;
2013;23;ENFERMAGEM;2530;FACULDADE DE CIÊNCIAS DE GUARULHOS;FACIG;Privada com fins lucrativos;Faculdade;3518800;GUARULHOS;SP;SUDESTE;1;118918;4;4;39,5250;1,5406;44,6500;1,3382;1,3888;2;
2013;23;ENFERMAGEM;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Pública Federal;Universidade;2503704;CAJAZEIRAS;PB;NORDESTE;1;79572;37;36;49,1694;3,0347;58,1583;2,7362;2,8108;3;
2013;23;ENFERMAGEM;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Pública Federal;Universidade;2504009;CAMPINA GRANDE;PB;NORDESTE;1;1134328;78;75;54,5040;3,8610;68,7813;3,8355;3,8419;4;
2013;23;ENFERMAGEM;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Pública Federal;Universidade;2505105;CUITE;PB;NORDESTE;1;107492;63;63;49,0730;3,0197;62,2810;3,1628;3,1271;4;
2013;23;ENFERMAGEM;2565;ABEU - CENTRO UNIVERSITÁRIO;UNIABEU;Privada sem fins lucrativos;Centro Universitário;3300456;BELFORD ROXO;RJ;SUDESTE;1;73655;65;53;38,7925;1,4271;43,8943;1,2600;1,3018;2;
2013;23;ENFERMAGEM;2568;FACULDADE ZACARIAS DE GÓES;FAZAG;Privada com fins lucrativos;Faculdade;2932903;VALENCA;BA;NORDESTE;1;109322;220;96;37,0021;1,1498;36,2854;0,4726;0,6419;1;
2013;23;ENFERMAGEM;2571;FACULDADE REDENTOR;FACREDENTOR;Privada sem fins lucrativos;Faculdade;3302205;ITAPERUNA;RJ;SUDESTE;1;119052;20;19;48,0789;2,8657;55,1211;2,4219;2,5328;3;
2013;23;ENFERMAGEM;2581;FACULDADE SÃO SALVADOR;FSS;Privada com fins lucrativos;Faculdade;2927408;SALVADOR;BA;NORDESTE;1;81194;93;80;34,7325;0,7982;42,7188;1,1384;1,0533;2;
2013;23;ENFERMAGEM;2593;FACULDADE DE JUAZEIRO DO NORTE;FJN;Privada com fins lucrativos;Faculdade;2307304;JUAZEIRO DO NORTE;CE;NORDESTE;1;95191;35;34;42,4206;1,9892;45,6706;1,4439;1,5802;2;
2013;23;ENFERMAGEM;2616;FACULDADE SANTO ANTÔNIO DE PÁDUA;FASAP;Privada com fins lucrativos;Faculdade;3304706;SANTO ANTONIO DE PADUA;RJ;SUDESTE;1;120591;48;47;50,1489;3,1864;56,3277;2,5467;2,7067;3;
2013;23;ENFERMAGEM;2640;Faculdade Doctum de Saúde da Serra;DOCTUM;Privada sem fins lucrativos;Faculdade;3205002;SERRA;ES;SUDESTE;1;79963;25;22;41,8818;1,9057;45,6909;1,4460;1,5609;2;
2013;23;ENFERMAGEM;2642;FACULDADE SÃO VICENTE;FASVIPA;Privada sem fins lucrativos;Faculdade;2706406;PAO DE ACUCAR;AL;NORDESTE;1;99780;128;116;36,8552;1,1270;41,7526;1,0384;1,0605;2;
2013;23;ENFERMAGEM;2647;FACULDADE INTEGRADA DE SANTA MARIA;FISMA;Privada com fins lucrativos;Faculdade;4316907;SANTA MARIA;RS;SUL;1;67569;31;31;43,3097;2,1269;51,6194;2,0595;2,0763;3;
2013;23;ENFERMAGEM;2724;INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO;IESMA;Privada com fins lucrativos;Faculdade;2105302;IMPERATRIZ;MA;NORDESTE;1;80212;27;26;47,1346;2,7194;46,4231;1,5217;1,8212;2;
2013;23;ENFERMAGEM;2745;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;Privada com fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;90615;58;0;.;.;.;.;.;SC;
2013;23;ENFERMAGEM;2770;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;Privada com fins lucrativos;Faculdade;5208707;GOIANIA;GO;CENTRO-OESTE;1;121158;8;8;44,9375;2,3791;64,9500;3,4390;3,1741;4;
2013;23;ENFERMAGEM;2771;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;Privada com fins lucrativos;Faculdade;2913606;ILHEUS;BA;NORDESTE;1;109288;104;103;46,5583;2,6301;55,9388;2,5065;2,5374;3;
2013;23;ENFERMAGEM;2773;FACULDADE DE MACAPÁ;FAMA;Privada sem fins lucrativos;Faculdade;1600303;MACAPA;AP;NORTE;1;100120;64;46;40,6652;1,7172;46,0130;1,4793;1,5388;2;
2013;23;ENFERMAGEM;2774;Centro Universitário UNIFAFIBE;FAFIBE;Privada sem fins lucrativos;Centro Universitário;3506102;BEBEDOURO;SP;SUDESTE;1;347613;45;45;47,4156;2,7630;52,2422;2,1239;2,2837;3;
2013;23;ENFERMAGEM;2787;FACULDADES PEQUENO PRÍNCIPE;FPP;Privada sem fins lucrativos;Faculdade;4106902;CURITIBA;PR;SUL;1;67989;26;24;47,7583;2,8161;63,0458;3,2420;3,1355;4;
2013;23;ENFERMAGEM;2794;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;Privada com fins lucrativos;Faculdade;5107602;RONDONOPOLIS;MT;CENTRO-OESTE;1;104051;75;68;46,0368;2,5494;47,2897;1,6114;1,8459;2;
2013;23;ENFERMAGEM;2826;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;Privada sem fins lucrativos;Faculdade;4305108;CAXIAS DO SUL;RS;SUL;1;67647;38;36;43,8667;2,2132;50,0167;1,8936;1,9735;3;
2013;23;ENFERMAGEM;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Privada com fins lucrativos;Centro Universitário;2611606;RECIFE;PE;NORDESTE;1;74315;375;333;41,9886;1,9222;49,0982;1,7986;1,8295;2;
2013;23;ENFERMAGEM;2843;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;Privada com fins lucrativos;Faculdade;3136702;JUIZ DE FORA;MG;SUDESTE;1;59754;25;24;52,8792;3,6093;62,4208;3,1773;3,2853;4;
2013;23;ENFERMAGEM;2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;Privada sem fins lucrativos;Faculdade;3148004;PATOS DE MINAS;MG;SUDESTE;1;89784;18;15;39,0400;1,4655;48,0200;1,6870;1,6316;2;
2013;23;ENFERMAGEM;2973;FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE;;Privada com fins lucrativos;Faculdade;5107040;PRIMAVERA DO LESTE;MT;CENTRO-OESTE;1;118852;68;67;48,2955;2,8993;51,5373;2,0510;2,2631;3;
2013;23;ENFERMAGEM;3042;CHRISTUS FACULDADE DO PIAUÍ;CHRISFAPI;Privada com fins lucrativos;Faculdade;2208403;PIRIPIRI;PI;NORDESTE;1;116816;54;51;49,6471;3,1086;58,4706;2,7685;2,8535;3;
2013;23;ENFERMAGEM;3099;FACULDADE INTERNACIONAL DA PARAÍBA;FPB;Privada com fins lucrativos;Faculdade;2507507;JOAO PESSOA;PB;NORDESTE;1;91027;43;41;39,1439;1,4816;45,7439;1,4514;1,4590;2;
2013;23;ENFERMAGEM;3117;FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO;FS;Privada com fins lucrativos;Faculdade;3143302;MONTES CLAROS;MG;SUDESTE;1;99776;50;39;43,1256;2,0984;49,8410;1,8754;1,9312;2;
2013;23;ENFERMAGEM;3149;FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD;FPD;Privada com fins lucrativos;Faculdade;3122306;DIVINOPOLIS;MG;SUDESTE;1;118676;25;24;46,3250;2,5940;50,3500;1,9281;2,0946;3;
2013;23;ENFERMAGEM;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Privada sem fins lucrativos;Universidade;4204202;CHAPECO;SC;SUL;1;21962;25;25;45,1960;2,4191;60,4760;2,9760;2,8368;3;
2013;23;ENFERMAGEM;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Pública Estadual;Universidade;1302603;MANAUS;AM;NORTE;1;60656;71;71;48,9070;2,9940;59,7901;2,9051;2,9273;3;
2013;23;ENFERMAGEM;3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;Privada com fins lucrativos;Faculdade;4119905;PONTA GROSSA;PR;SUL;1;321759;33;33;47,7909;2,8211;58,3697;2,7581;2,7738;3;
2013;23;ENFERMAGEM;3204;FACULDADE DE QUATRO MARCOS;FQM;Privada com fins lucrativos;Faculdade;5107107;SAO JOSE DO QUATRO MARCOS;MT;CENTRO-OESTE;1;91360;1;1;.;.;.;.;.;SC;
2013;23;ENFERMAGEM;3205;FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE;FACISA;Privada com fins lucrativos;Faculdade;3171303;VICOSA;MG;SUDESTE;1;73976;18;15;43,6867;2,1853;50,4933;1,9430;2,0035;3;
2013;23;ENFERMAGEM;3223;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;ESCS;Pública Estadual;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;123083;51;50;51,8940;3,4567;74,0680;4,3827;4,1512;5;
2013;23;ENFERMAGEM;3252;FACULDADE QUIRINÓPOLIS;FAQUI;Privada com fins lucrativos;Faculdade;5218508;QUIRINOPOLIS;GO;CENTRO-OESTE;1;104648;31;30;40,6100;1,7087;42,2933;1,0943;1,2479;2;
2013;23;ENFERMAGEM;3268;FACULDADE MADRE THAIS;FMT;Privada com fins lucrativos;Faculdade;2913606;ILHEUS;BA;NORDESTE;1;105982;52;51;38,5706;1,3928;45,0333;1,3779;1,3816;2;
